calories_kcal,carbohydrates_g,protein_g,fat_g,fiber_g,cholesterol_mg,sodium_mg,potassium_mg,calcium_mg,vitamin_a_iu,vitamin_c_mg,iron_mg,price_try,protein_calorie_ratio,carb_fiber_ratio,protein_price_ratio,meal_role_Ana Yemek,meal_role_Salata,meal_role_Tek Öğün,meal_role_Yan Yemek,meal_role_Çorba,main_ingredient_Bakliyat,main_ingredient_Balık,main_ingredient_Kırmızı Et,main_ingredient_Sebze,main_ingredient_Süt Ürünü,main_ingredient_Tahıl,main_ingredient_Tavuk
0.1811926605504587,0.1685082872928177,0.18838028169014082,0.1854043392504931,0.15226403061224492,0.0,0.43509725457405085,0.24403431586148086,0.607340505222263,0.030061601317225982,0.028631687062169706,0.06922287526821531,0.04350840700294678,0.32879377431906615,0.007349932436290276,0.28853605519327097,True,False,False,False,False,False,False,False,True,False,False,False
0.19036697247706422,0.048802946593001856,0.1936619718309859,0.31952662721893493,0.05755739795918367,0.028708133971291863,0.16359075434509948,0.21753838513041807,0.023039479568091645,0.014515640077115578,0.0002342776129360746,0.009095997760985165,0.05590223608944356,0.3259639193491334,0.007355285194983157,0.284944712220017,True,False,False,False,False,False,False,True,False,False,False,False
0.2717889908256881,0.212707182320442,0.23943661971830985,0.2846153846153846,0.09534438775510204,0.019997546313335786,0.38995401063130863,0.4238833523091988,0.05700199092548128,0.024440406818348435,0.0002150745299085275,0.008303013340796715,0.10374414976599067,0.30544747081712065,0.01952983746645605,0.30535866175219734,True,False,False,False,False,False,False,True,False,False,False,False
0.28325688073394495,0.11694290976058934,0.3133802816901408,0.3767258382642998,0.08322704081632652,0.027481290639185373,0.7176631029883135,0.4947265835476903,0.11576135098107909,0.022946441132005942,0.0002106852537879453,0.02089747177908387,0.454238169526781,0.39034311991510434,0.011622028624174486,0.20309989604007184,True,False,False,False,False,False,False,True,False,False,False,False
0.49311926605504597,0.12246777163904236,0.42605633802816895,0.7001972386587773,0.06887755102040817,0.04562630352104036,0.5568098110653208,0.351667299195517,0.13900020792211748,0.029306692926647084,0.00012289973137630142,0.0125011661535591,0.3615011267117352,0.3300318358684117,0.015873308528253048,0.31707778092807865,True,False,False,False,False,False,False,True,False,False,False,False
0.3371559633027523,0.07394106813996316,0.6514084507042252,0.33925049309664695,0.02582908163265306,0.018832045147834618,0.4503772720938104,0.3929597196257303,0.08508571802912619,0.02337560952413032,0.00019312814930561655,0.011568243306278569,0.9640318946091174,0.7148921117792713,0.030775388729231294,0.24562895756544753,True,False,False,False,False,False,False,False,False,False,False,True
0.40825688073394495,0.3434622467771639,0.3294014084507042,0.3905325443786982,0.15035076530612246,0.028609986504723343,0.47147066435724383,0.7754756851224529,0.11504359243847072,0.07293286863207034,0.0006946029460821321,0.013480735143203656,0.3503206794938464,0.29925716307039263,0.019271120796300174,0.2498818637179851,True,False,False,False,False,False,False,False,True,False,False,False
0.35779816513761475,0.5202578268876612,0.28873239436619713,0.17357001972386588,0.26658163265306123,0.0,0.18777996774771546,0.6205763977716243,0.026468770382776074,0.1434266500494356,0.0011466983865020982,0.01940479522343502,0.0763563875888369,0.29324372125928544,0.015269636297889348,0.39703241659578486,True,False,False,False,False,False,False,False,True,False,False,False
0.06422018348623854,0.09208103130755066,0.0721830985915493,0.09861932938856015,0.08482142857142858,0.0,0.1345238806267296,0.26720361337962506,0.029032193749234533,0.025744159366907274,0.0007483715785592641,0.22660695960444072,0.42615704628185125,0.237177219667492,0.008387772871743145,0.04923920234382384,True,False,False,False,False,False,False,False,True,False,False,False
0.4048165137614679,0.20257826887661143,0.31161971830985913,0.5147928994082841,0.09646045918367346,0.030192614403140715,0.26608134742877626,0.5054092930201614,0.04506498278233972,0.031936389556506184,0.0006102191126639395,0.013014273719563391,0.9686254116831338,0.2844004244782455,0.018196405800963024,0.1166241376051413,True,False,False,False,False,False,False,True,False,False,False,False
0.375,0.214548802946593,0.3873239436619718,0.4063116370808678,0.04496173469387755,0.03562753036437247,0.25049274323597925,0.4493250682896889,0.06224276758579635,0.0233625323709077,0.00015472198325052234,0.012034704729918836,0.47573236262783836,0.38238415281216837,0.04647027196772168,0.24354975900198467,True,False,False,False,False,False,False,True,False,False,False,False
0.2029816513761468,0.09208103130755066,0.10035211267605633,0.3629191321499014,0.06728316326530612,0.0,0.30444563897350135,0.3492918019575597,0.054700606392038574,0.006606736319019135,0.0007472742595291185,0.00970239761171751,0.672906916276651,0.1552882914750619,0.011902156329101878,0.04952272942065967,True,False,False,False,False,False,False,False,True,False,False,False
0.2717889908256881,0.17771639042357276,0.19894366197183094,0.3629191321499014,0.02901785714285714,0.01417004048582996,0.26255748671086426,0.25342385523991584,0.04896138629935658,0.007503512008195016,7.198412837754798e-05,0.002518891687657431,0.06110244409776394,0.25150336045277677,0.060644971737434106,0.2878744920139873,True,False,False,False,False,False,False,False,False,False,False,True
0.49082568807339455,0.492633517495396,0.32042253521126757,0.37080867850098614,0.046556122448979595,0.03624095203042571,0.3815126719624122,0.4782995750343205,0.14046420748918376,0.01842491633594018,2.194638060291097e-06,0.0002798768541841589,0.29667186687467495,0.2453130527060488,0.10272836058085759,0.26660996125129954,True,False,False,False,False,False,False,False,True,False,False,False
0.1364678899082569,0.07366482504604052,0.17077464788732394,0.20710059171597633,0.10714285714285714,0.011839038154827628,0.057178124191204285,0.36177370460434155,0.016158111953243157,0.014742310732974441,0.00019422546833576206,0.014040488851571973,0.26261050442017675,0.36434382737884685,0.0038117589402965205,0.15215953123523296,True,False,False,False,False,False,False,True,False,False,False,False
0.0493119266055046,0.08195211786372009,0.05985915492957746,0.09664694280078895,0.05644132653061225,0.0,0.12763542973182826,0.11082842537799455,0.08915301643724027,0.05495733083414406,0.0005866267535158102,0.004991137232950835,0.047841913676547054,0.22214361513972408,0.01335572768970177,0.09384746243266232,True,False,False,False,False,False,False,False,True,False,False,False
0.11467889908256881,0.11878453038674035,0.13591549295774646,0.1282051282051282,0.11511479591836735,0.0,0.31688864998307753,0.17663485280819383,0.4538199280532509,0.022141998070129208,0.0014780887336060537,0.05033118761078459,0.04350840700294678,0.32366466218606293,0.007109058295110673,0.20962101880729608,True,False,False,False,False,False,False,False,True,False,False,False
0.26146788990825687,0.24861878453038674,0.2077464788732394,0.22485207100591714,0.2136479591836735,0.0,0.1488582293097613,0.20263881665565597,0.1308285838794849,0.1684927788356182,6.44126270695437e-05,0.019498087508163075,0.20731495926503724,0.27201980898478956,0.00746888262946539,0.20669123901332578,True,False,False,False,False,True,False,False,False,False,False,False
0.44610091743119273,0.1731123388581952,0.38908450704225345,0.5779092702169626,0.14859693877551022,0.02588639430744694,0.7453064962471878,0.29196126112196563,0.6895124653581814,0.03460135487232934,0.001936329160594835,0.0654911838790932,0.1984746056508927,0.3289706402546869,0.007977989456254879,0.3924014743407996,True,False,False,False,False,False,False,False,True,False,False,False
0.38646788990825687,0.6252302025782689,0.14436619718309857,0.1952662721893491,0.9999999999999999,0.0,0.6523124091660196,0.6129345121796945,0.06576320234239931,0.17767095901105018,0.0006792404796600945,0.012034704729918836,0.27821112844513773,0.12946586487442516,0.0010342719296576137,0.12512994991021642,True,False,False,False,False,False,False,False,True,False,False,False
0.21788990825688073,0.1565377532228361,0.14084507042253522,0.3234714003944773,0.08801020408163265,0.0,0.22988711700412115,0.5595725042051455,0.014696960634361836,0.041325785570352117,0.0008961804519198695,0.010308797462449854,0.3790084936730802,0.21011673151750973,0.015198860932950156,0.1026368018145733,True,False,False,False,False,False,False,False,True,False,False,False
0.356651376146789,0.129097605893186,0.18133802816901406,0.5996055226824458,0.04241071428571429,0.018065268065268064,0.5857572318779988,0.25281006798513794,0.11227224695451063,0.03165582517827529,0.00031866144635426727,0.012127997014646888,0.34893395735829436,0.1793420587194906,0.029973664427231032,0.1384557225215008,True,False,False,False,False,False,False,False,True,False,False,False
0.10550458715596331,0.06537753222836096,0.058098591549295774,0.21301775147928995,0.12308673469387756,0.0,0.32943120508073026,0.2639988005378838,0.03389984989732065,0.01955985472471602,0.0008150885755921134,0.005970706222595392,0.0429883862021147,0.14202334630350194,0.0019341301410273487,0.09271335412531896,True,False,False,False,False,False,False,False,True,False,False,False
0.5240825688073395,0.37016574585635365,0.31161971830985913,0.5996055226824458,0.04017857142857143,0.031775242301558086,0.4093651078062474,0.439064044717447,0.15994622507426806,0.02053152683689422,8.778552241164388e-06,0.0006996921354603974,0.10435084070029471,0.22373540856031127,0.08949039358239919,0.3955202721859937,True,False,False,False,False,False,False,False,True,False,False,False
0.19151376146788993,0.13167587476979742,0.10035211267605633,0.2907297830374753,0.0784438775510204,0.0,0.23520277130741207,0.36575629366206097,0.05713585859017411,0.0074995492344911915,0.0010314798883368156,0.02462916316820599,0.39556248916623327,0.16271666077113547,0.014505381306739243,0.07144882336263113,True,False,False,False,False,False,False,False,True,False,False,False
0.39564220183486243,0.16206261510128914,0.07746478873239436,0.7100591715976332,0.10395408163265306,0.0,0.1313384698082781,0.3776244090540648,0.02371736263611066,0.0002409366411926364,0.00045725283986165007,0.012967627577199364,0.026001040041601642,0.061018747789175806,0.012616452239118437,0.12909932898591817,True,False,False,False,False,True,False,False,False,False,False,False
0.3543577981651377,0.42081031307550654,0.35387323943661964,0.17988165680473372,0.1908482142857143,0.02140841614525825,0.5099643632164685,0.7827614803986337,0.04800437490921209,0.02229654624457843,0.0010867847674561513,0.016699318966321486,0.5804298838620211,0.3657587548638132,0.018169047256532747,0.19468859276060863,True,False,False,False,False,False,False,True,False,False,False,False
0.2844036697247707,0.35819521178637204,0.21830985915492954,0.1913214990138067,0.10714285714285714,0.02472089314194577,0.40464671803141616,0.41976020128473635,0.08484076868522016,0.2784700523284268,0.00026785557525852837,0.005830767795503312,0.7465765297278558,0.26689069685178635,0.030446491445102107,0.09989604007182687,True,False,False,False,False,False,False,True,False,False,False,False
0.2660550458715597,0.02302025782688766,0.2904929577464789,0.4635108481262328,0.0194515306122449,0.04500061342166605,0.2678731410141552,0.15895215739191954,0.11893145121093271,0.02075106450008619,3.0724932844075354e-05,0.0033585222502099076,0.2363494539781591,0.380084895649098,0.017695625487695793,0.2712409035062848,True,False,False,False,False,False,False,False,True,False,False,False
0.2924311926605505,0.3596685082872929,0.13380281690140844,0.23668639053254437,0.08482142857142858,0.09795117163538215,0.12408170578749327,0.6212276682175337,0.030798107623905915,0.11478372171817942,0.0007178661095212179,0.00876947476443698,0.10825099670653493,0.1545808277325787,0.039812629655710564,0.17021075512711464,True,False,False,False,False,False,False,False,True,False,False,False
0.36811926605504586,0.12430939226519337,0.2904929577464789,0.5325443786982249,0.13472576530612246,0.14108698319224633,0.13482251289095942,0.4763598198932667,0.01849367546490531,0.016566375468845665,0.000632055761363836,0.016932549678141617,0.26261050442017675,0.2877608772550407,0.0057012827588832,0.25763160381816463,True,False,False,False,False,False,False,True,False,False,False,False
0.1743119266055046,0.07182320441988951,0.06338028169014084,0.3431952662721893,0.12627551020408165,0.0,0.06135897589042187,0.3093581472058624,0.0353467599752772,0.03838184098577959,0.0006716689783520903,0.006390521503871629,0.04758190327613104,0.10700389105058367,0.0022600536703271607,0.09913996786693129,True,False,False,False,False,False,False,False,True,False,False,False
0.529816513761468,0.3959484346224678,0.4172535211267605,0.5009861932938856,0.07047193877551021,0.09765672923567659,0.17149455493838223,0.6880461418082828,0.06517646321629882,0.023917716966813756,0.0002002607230015626,0.011335012594458438,0.5419483446004506,0.3020870180403254,0.053805335629865066,0.24052547018240242,True,False,False,False,False,False,False,True,False,False,False,False
0.3119266055045872,0.09392265193370167,0.08397887323943662,0.5759368836291914,0.17251275510204084,0.0,0.2910669135360051,0.4452534566530322,0.014617209685183128,0.04065052893122013,0.0011953096195375461,0.00876947476443698,0.04758190327613104,0.08631057658295012,0.0014672506328150276,0.12966638313958984,True,False,False,False,False,False,False,False,True,False,False,False
0.23279816513761473,0.20626151012891344,0.40845070422535207,0.14595660749506903,0.0975765306122449,0.0,0.25765991757749507,0.42705068195980866,0.011108167921319993,0.03317634144843342,0.0004225775585090507,0.00904935161862114,0.16857340960305078,0.6001061195613724,0.018308813733513504,0.44041205935166805,True,False,False,False,False,False,False,False,False,False,False,True
0.34174311926605505,0.14732965009208104,0.13556338028169013,0.5798816568047338,0.08434311224489796,3.067108330266225e-05,0.24810368512214065,0.5119688514681698,0.014078890778226851,0.04116727462219907,0.0006204241796442931,0.01063532045899804,0.6066042641705668,0.13583303855677395,0.01498891384199608,0.07229940459313865,True,False,False,False,False,False,False,False,True,False,False,False
0.13761467889908258,0.15101289134438306,0.1073943661971831,0.15187376725838264,0.02264030612244898,0.035026377131640286,0.204762189173585,0.17882761948938522,0.061710145175209986,0.010263980170280388,4.147865933950173e-05,0.001912491836925086,0.005806898942624372,0.22461973823841525,0.0664437936547209,0.1902466685568472,True,False,False,False,False,False,False,False,False,False,True,False
0.13761467889908258,0.07366482504604052,0.3644366197183098,0.126232741617357,0.04336734693877551,0.03563979879769353,0.3308546855402258,0.28740705339949113,0.0441592398595244,0.009564946888925435,0.0008067489509630072,0.00904935161862114,0.5825966371988213,0.782985496993279,0.016889737928934397,0.19988658916926566,True,False,False,False,False,False,False,False,False,False,False,True
0.3509174311926606,0.3959484346224678,0.17077464788732394,0.3234714003944773,0.1589604591836735,0.0,0.1653427302952478,0.4415941601188217,0.2944034771413842,0.19238553032809788,0.0018171603139210282,0.009375874615169323,0.047841913676547054,0.17049876193845065,0.021284352815788974,0.2583876760230602,True,False,False,False,False,False,False,False,True,False,False,False
0.24311926605504589,0.2651933701657459,0.17077464788732394,0.21499013806706113,0.0545280612244898,0.010673536989326462,0.2548030022496964,0.4603404410834516,0.05932046494803371,0.016847336124446947,0.0003147110978457433,0.004897844948222783,0.11908476339053559,0.23523169437566321,0.046866376110994805,0.20999905490974388,True,False,False,False,False,False,False,True,False,False,False,False
0.12958715596330275,0.1832412523020258,0.09154929577464788,0.13609467455621302,0.11702806122448979,0.0,0.189173584980788,0.42182177679696764,0.04446969891168436,0.05071755924842035,0.0007366302649367066,0.011941412445190782,0.0036401456058242077,0.19844357976653695,0.012441595455151017,0.16444570456478594,True,False,False,False,False,True,False,False,False,False,False,False
0.5263761467889909,0.3775322283609577,0.5404929577464788,0.5009861932938856,0.0392219387755102,0.012268433321064899,0.3881721714547373,0.23895065806427432,0.04589382300416128,0.029821853508144498,0.00012838632652702916,0.004104860528034332,0.42555035534754726,0.3983020870180403,0.0934555982718916,0.36452131178527547,True,False,False,False,False,False,False,True,False,False,False,False
0.3222477064220184,0.18232044198895028,0.33450704225352107,0.3510848126232741,0.0353954081632653,0.02349404980983928,0.5390710545700691,0.31338290485360465,0.06854309257091426,0.012710992932393103,0.0001788630019137244,0.006763690642783842,0.1766337320159473,0.3744251857092324,0.050831580800487226,0.3545033550704092,True,False,False,False,False,False,False,True,False,False,False,False
0.11467889908256881,0.22007366482504603,0.013556338028169013,0.10256410256410256,0.005739795918367346,0.012004662004662004,0.07629058910191325,0.007819930749804384,0.0036058822021515662,0.000534578172646162,2.589672911143494e-05,0.00037316913891221194,0.13485872768244062,0.02564556066501592,0.29060424319129097,0.01909082317361308,True,False,False,False,False,False,False,False,True,False,False,False
0.45068807339449546,0.3876611418047883,0.2816901408450704,0.4260355029585799,0.07971938775510204,0.02186234817813765,0.4519401142766131,0.7098988422379339,0.12066888260375457,0.14698125806176776,0.0003829643415207964,0.013993842709207947,0.05564222568902755,0.23169437566324724,0.04611282663723046,0.41262640582175597,True,False,False,False,False,False,False,False,False,True,False,False
0.24197247706422018,0.27651933701657466,0.3028169014084507,0.14990138067061143,0.03491709183673469,0.0,0.24936789504071355,0.3260897066471754,0.07634444434950284,0.023975177185519236,0.0005497568341029199,0.00984233603880959,0.20454151499393308,0.4283692960735762,0.07721889690348858,0.3019563368301673,True,False,False,False,False,False,False,False,False,False,False,True
0.6903669724770642,0.5736648250460405,0.6267605633802815,0.5406311637080868,0.08928571428571429,0.25555146607778184,0.3797009695594179,0.9683079618983362,0.019971916272896354,0.8268917786315355,0.00010490369928191445,0.035684298908480266,0.5932570636158779,0.36062964273081,0.06152282416306644,0.33947641999810985,True,False,False,False,False,False,False,True,False,False,False,False
0.3612385321100918,0.268876611418048,0.33626760563380276,0.35305719921104534,0.056600765306122444,0.02886762360446571,0.2415337753090844,0.4912921861602688,0.06311148328220728,0.016851695175521157,0.0003373158698667416,0.010915197313182199,0.4017160686427458,0.3409975238769013,0.04567330567344842,0.23523296474813346,True,False,False,False,False,False,False,True,False,False,False,False
0.3589449541284404,0.2581031307550645,0.23415492957746475,0.4457593688362919,0.06074617346938776,0.07882468408784198,0.23333134245157183,0.43606538942692885,0.07964556399586434,0.013114799572812997,0.0006716689783520903,0.0027054762571135367,0.0877968452071416,0.23434736469755924,0.0405834269074853,0.31225782062186935,True,False,False,False,False,False,False,False,False,True,False,False
0.24655963302752296,0.3554327808471455,0.09683098591549294,0.17948717948717946,0.08306760204081633,0.06791191264875475,0.054769157259750345,0.5793589437236739,0.013446579681167099,0.03726037602759676,0.000554146110223502,0.0031719376807538015,0.6221182180620558,0.1264591439688716,0.04023311858858459,0.05065683772800302,True,False,False,False,False,False,False,False,True,False,False,False
0.1456422018348624,0.06998158379373849,0.0704225352112676,0.28402366863905326,0.06090561224489796,0.0,0.19166218718270323,0.3585688917626002,0.028633439003340994,0.023704916018918287,0.0005486595150727742,0.019498087508163075,0.0,0.13830916165546514,0.010091139638010772,0.12966638313958984,True,False,False,False,False,False,False,False,True,False,False,False
0.17316513761467892,0.11970534069981585,0.2940140845070422,0.16962524654832345,0.16597576530612246,0.021347073978652924,0.18485337155826317,0.2633053615019514,0.18679666071382794,0.027090313594097054,0.0005982583352353531,0.015299934695400688,0.515860634425377,0.5366112486735054,0.003316331385722171,0.17531424251015973,True,False,False,False,False,False,False,True,False,False,False,False
0.29701834862385323,0.2305709023941068,0.13028169014084506,0.38067061143984215,0.08003826530612244,0.00863697705802969,0.2515180473431683,0.39661433076104935,0.03509896238318622,0.029480658692245056,0.0002461286584616465,0.006437167646235656,0.09689720922170225,0.14803678811460913,0.026400995375216486,0.17106133635762216,True,False,False,False,False,False,False,False,True,False,False,False
0.09288990825688073,0.06537753222836096,0.18309859154929575,0.12781065088757396,0.04241071428571429,0.015335541651331124,0.3922136614306477,0.2421835832993642,0.05370941602367463,0.022043721282274317,0.0004039231349965764,0.006856982927511895,0.13572542901716067,0.4984082065794128,0.015481367641741049,0.21548057839523677,True,False,False,False,False,False,False,False,True,False,False,False
0.24885321100917432,0.08747697974217312,0.08098591549295775,0.4733727810650888,0.07334183673469387,0.0,0.18768042365963886,0.34426436894705026,0.048283503231337566,0.13072556405130206,0.0005169469951015679,0.016699318966321486,0.2572369561449125,0.10275910859568448,0.009883571550920199,0.07390605802854172,True,False,False,False,False,False,False,False,True,False,False,False
0.49082568807339455,0.37200736648250465,0.7253521126760561,0.31755424063116366,0.09630102040816327,0.015985768617347563,0.49372872245117366,0.3926598540966785,0.06515082898263423,0.032665143640639833,0.00026138139298066964,0.00970239761171751,0.5941237649505979,0.5753448885744604,0.03582898768627601,0.3924959833664115,True,False,False,False,False,False,False,False,False,False,False,True
0.7155963302752294,0.46224677716390433,0.4929577464788732,0.7495069033530573,0.08322704081632652,0.059072506440927486,0.6763025343924824,0.6871559160189102,0.09907061661724956,0.02595022359950624,0.00035333672770686666,0.020151133501259445,0.7061882475299012,0.2704280155642023,0.052924509449403356,0.23570550987619318,True,False,False,False,False,False,False,True,False,False,False,False
0.19036697247706422,0.048802946593001856,0.1936619718309859,0.31952662721893493,0.05755739795918367,0.028708133971291863,0.16359075434509948,0.21753838513041807,0.023039479568091645,0.014515640077115578,0.0002342776129360746,0.009095997760985165,0.05590223608944356,0.3259639193491334,0.007355285194983157,0.284944712220017,True,False,False,False,False,False,False,True,False,False,False,False
0.3405963302752294,0.08287292817679559,0.06514084507042253,0.6390532544378699,0.11352040816326531,6.13421666053245e-05,0.13392661609826995,0.32319413013226883,0.07284964382656446,0.02342791813702083,0.0006577330266692418,0.00783655191715645,0.22724908996359855,0.058012026883622225,0.004106755419370801,0.06360457423683961,True,False,False,False,False,False,False,True,False,False,False,False
0.21559633027522937,0.1464088397790055,0.2605633802816901,0.22879684418145954,0.022959183673469385,0.03578701999754631,0.25082123872663203,0.2625978662693448,0.03629522662086683,0.009227318569359438,5.036694348368067e-05,0.00625058307677955,0.22586236782804642,0.40201627166607706,0.06371804997811317,0.2487477554106417,True,False,False,False,False,False,False,True,False,False,False,False
0.268348623853211,0.1289134438305709,0.34683098591549294,0.3041420118343195,0.03380102040816327,0.06164887743835112,0.3593043859125207,0.2886627403023956,0.11735067346828333,0.016581830286290587,0.00032809839001351896,0.00783655191715645,0.5600624024960998,0.4531305270604881,0.03829006718306911,0.19553917399111614,True,False,False,False,False,False,False,True,False,False,False,False
0.4655963302752294,0.3848987108655617,0.7799295774647886,0.21499013806706113,0.09630102040816327,0.013102686786897312,0.4677078978279481,0.44484114155058585,0.06611068862096368,0.03285139400471967,0.0002648928138771354,0.010728612743726091,0.5941237649505979,0.649805447470817,0.03716777211046191,0.42207730838295054,True,False,False,False,False,False,False,False,False,False,False,True
0.44036697247706424,0.06906077348066299,0.4876760563380281,0.6074950690335306,0.08657525510204081,0.05498711814501288,0.3122399410698999,0.4091196604022883,0.03344982668409794,0.007392554344487882,0.00041215302772266803,0.017632241813602016,0.9999999999999999,0.42094092677750267,0.005462192870601222,0.178338531329742,True,False,False,False,False,False,False,True,False,False,False,False
0.3325688073394496,0.08287292817679559,0.6302816901408449,0.33925049309664695,0.015465561224489796,0.011839038154827628,0.43115530868621715,0.3492355771708624,0.056859578516233585,0.017200419261457867,0.00016020857840125008,0.005037783375314862,0.5533888022187554,0.6993279094446408,0.05639131282949204,0.3581892070692751,True,False,False,False,False,False,False,False,False,False,False,True
0.3268348623853211,0.12246777163904236,0.4190140845070422,0.39250493096646943,0.09279336734693878,0.058765795607900864,0.4219673893567461,0.413481766770214,0.043957014238392676,0.017687840427028496,0.00020410133960707203,0.017632241813602016,0.6116311319119432,0.46692607003891046,0.010487838532249775,0.2221907192136849,True,False,False,False,False,False,False,True,False,False,False,False
0.4334862385321101,0.278084714548803,0.4348591549295774,0.4378698224852071,0.062181122448979595,0.058397742608268924,0.33162117501841565,0.5594787962273168,0.017582236045720078,0.0264507219182995,0.0003972294889126886,0.014600242559940291,0.7648639278904489,0.37902370003537317,0.04272690938850085,0.195822701067952,True,False,False,False,False,False,False,True,False,False,False,False
0.11811926605504589,0.25782688766114187,0.06866197183098592,0.047337278106508875,0.046556122448979595,0.0,0.1315375579844313,0.3422637036204077,0.007841227253177933,0.007610506898198326,4.883069684147691e-05,0.0031719376807538015,0.35569422776911075,0.1567032189600283,0.053805335629865066,0.052547018240241945,True,False,False,False,False,False,False,True,False,False,False,False
0.21903669724770644,0.10128913443830571,0.25880281690140844,0.28205128205128205,0.036830357142857144,0.03889093362777573,0.291803539787772,0.15487586035637144,0.046833744905196054,0.012050002278594882,5.102533490176801e-05,0.00718350592406008,0.11761137112151149,0.3944110364343827,0.02777011209866205,0.31764483508175034,False,False,True,False,False,False,False,True,False,False,False,False
0.48279816513761475,0.13167587476979742,0.4665492957746478,0.6706114398422092,0.08641581632653061,0.05091399828241933,0.7166577076987397,0.560041044094289,0.08856058081476988,0.031366146420525584,0.00023263163439085627,0.01436701184812016,0.6385855434217369,0.3700035373187124,0.012703880631102147,0.23995841602873075,True,False,False,False,False,False,False,True,False,False,False,False
0.45412844036697253,0.3222836095764273,0.2411971830985915,0.4733727810650888,0.15656887755102042,0.32032879401300457,0.0716120169623126,0.37309362832604753,0.02322176745192869,1.0,0.000272135119476096,0.04561992723201791,0.8803085456751601,0.19472939511850015,0.016930775745579812,0.09724978735469236,True,False,False,False,False,False,False,True,False,False,False,False
0.4495412844036698,0.03959484346224679,0.6056338028169013,0.6199211045364892,0.005102040816326531,0.03803214329530119,0.30444563897350135,0.1837098051342601,0.07087295958620651,0.003937015674751386,0.0,0.005504244798955126,0.686774137632172,0.5169791298195967,0.08116388006014122,0.29552972308855496,True,False,False,False,False,False,False,False,False,False,False,True
0.0986238532110092,0.01657458563535912,0.1919014084507042,0.1729783037475345,0.008450255102040817,0.031039136302294195,0.2096298950805312,0.10171063913526278,0.0491265846940839,0.007542743467862897,4.2905174078690946e-05,0.005830767795503312,0.14525914369908133,0.5045985143261408,0.0345389728412919,0.22039504772705792,True,False,False,False,False,False,False,True,False,False,False,False
0.27522935779816515,0.09576427255985269,0.3661971830985915,0.3451676528599606,0.04017857142857143,0.0964298859035701,0.4254912500746581,0.3146198501609435,0.0706450997314102,0.03152980897449361,0.00022275576311954636,0.005504244798955126,0.14231235916103308,0.46922532720198085,0.023847729478712675,0.4207541820243833,True,False,False,False,False,False,False,False,True,False,False,False
0.24885321100917432,0.12799263351749537,0.22183098591549294,0.3313609467455621,0.08848852040816327,0.02208317997791682,0.18857632045232836,0.3569290021505981,0.03088355506945453,0.018250554292971826,0.0004879777727057254,0.009469166899897376,0.6552262090483619,0.3035019455252918,0.011871824029842222,0.11189868632454399,True,False,False,False,False,False,False,True,False,False,False,False
0.3967889908256881,0.07826887661141806,0.40316901408450695,0.5660749506903354,0.09534438775510204,0.04312354312354312,0.3311234545780326,0.4396590903766592,0.03557461983007351,0.01771557984295528,0.0004839176922941869,0.016046272973225115,0.9999999999999999,0.37920056597099394,0.005433644824239195,0.14733957092902372,True,False,False,False,False,False,False,True,False,False,False,False
0.3451834862385321,0.1546961325966851,0.5985915492957744,0.3096646942800789,0.018494897959183673,0.015912158017421175,0.33811144956101064,0.1774594830130863,0.16411890866522544,0.02183448683071229,0.00020618624576434856,0.005037783375314862,0.38360201074709654,0.6429076759816058,0.0822112365110481,0.42982704848313014,True,False,False,False,False,False,False,False,False,False,False,True
0.20871559633027523,0.1445672191528545,0.2077464788732394,0.24654832347140038,0.06090561224489796,0.018832045147834618,0.14706643572438236,0.2812129560650146,0.027009937537917306,0.08736132768770173,0.000247994100812894,0.00783655191715645,0.6612064482579303,0.32649451715599576,0.022134846696991037,0.10405443719875249,True,False,False,False,False,False,False,True,False,False,False,False
0.2350917431192661,0.04788213627992634,0.2658450704225352,0.3727810650887574,0.047991071428571425,0.025561280824438717,0.18081188158235284,0.2710924944595158,0.03740604341299883,0.02627913381692382,0.0003654072370384676,0.011101781882638304,0.4354307505633559,0.38326848249027234,0.009618312620139697,0.17710991399678672,True,False,False,False,False,False,False,True,False,False,False,False
0.34977064220183485,0.27163904235727443,0.3943661971830985,0.3057199211045365,0.05612244897959184,0.023371365476628634,0.3067351529992634,0.328769754813076,0.05848307998165728,0.02908160738026975,0.00023098565584563796,0.007370090493516186,0.47581903276131043,0.41386628935267067,0.0465719743828864,0.24789717418013418,True,False,False,False,False,False,False,False,False,False,False,True
0.4151376146788991,0.19797421731123388,0.33626760563380276,0.5266272189349113,0.06090561224489796,0.03097779413568887,0.29608393557506624,0.44842547170253333,0.05800172603840008,0.011369197756277531,0.000822111417385045,0.009888982181173617,0.9375108337666841,0.3012026883622214,0.030758735702186783,0.1291938380115301,True,False,False,False,False,False,False,True,False,False,False,False
0.3669724770642202,0.3333333333333334,0.454225352112676,0.23076923076923078,0.03300382653061224,0.2458594037541406,0.2080471440801131,0.2802758762867277,0.1120586283406391,0.0067989308436547085,8.657847147848377e-05,0.038156544453773665,0.1386722135552088,0.4594977007428369,0.09794894181908152,0.5258482185048672,True,False,False,False,False,False,False,True,False,False,False,False
